hours_studied,previous_scores,extracurricular_activities,sleep_hours,sample_question_papers_practiced,performance_index,result,grade,performance_category
6,59,Yes,7,7,48.0,Fail,F,Average
9,52,Yes,5,4,46.0,Fail,F,Average
1,66,Yes,6,3,38.0,Fail,F,Poor
4,99,No,9,8,87.0,Pass,B,Excellent
1,74,Yes,8,0,50.0,Pass,E,Average
1,84,Yes,8,4,63.0,Pass,D,Good
8,95,No,5,0,89.0,Pass,B,Excellent
2,41,No,9,5,19.0,Fail,F,Poor
1,80,No,9,9,56.0,Pass,E,Average
8,84,Yes,8,8,82.0,Pass,B,Excellent
4,79,Yes,8,1,60.0,Pass,D,Average
3,87,No,6,3,67.0,Pass,D,Good
4,63,Yes,9,7,50.0,Pass,E,Average
5,68,No,4,2,52.0,Pass,E,Average
1,42,Yes,5,6,17.0,Fail,F,Poor
1,84,No,5,6,61.0,Pass,D,Good
3,43,Yes,6,1,22.0,Fail,F,Poor
6,89,No,6,9,79.0,Pass,C,Good
1,41,No,4,3,15.0,Fail,F,Poor
2,59,No,7,0,34.0,Fail,F,Poor
7,93,Yes,5,7,83.0,Pass,B,Excellent
1,92,Yes,9,9,71.0,Pass,C,Good
7,54,Yes,8,9,47.0,Fail,F,Average
4,88,No,4,8,70.0,Pass,C,Good
6,71,No,5,0,58.0,Pass,E,Average
8,81,No,9,6,74.0,Pass,C,Good
9,40,No,4,0,34.0,Fail,F,Poor
6,77,No,7,0,66.0,Pass,D,Good
9,74,No,9,8,73.0,Pass,C,Good
4,90,No,5,9,72.0,Pass,C,Good
6,46,No,8,9,34.0,Fail,F,Poor
8,84,No,9,5,80.0,Pass,B,Good
9,52,Yes,5,0,49.0,Fail,F,Average
3,88,No,4,6,69.0,Pass,D,Good
2,40,Yes,7,2,16.0,Fail,F,Poor
6,53,No,9,9,46.0,Fail,F,Average
4,68,Yes,4,3,50.0,Pass,E,Average
1,97,No,4,3,67.0,Pass,D,Good
8,42,Yes,6,7,37.0,Fail,F,Poor
9,85,No,4,0,78.0,Pass,C,Good
9,63,No,9,7,62.0,Pass,D,Good
2,40,No,7,8,18.0,Fail,F,Poor
9,87,Yes,8,6,83.0,Pass,B,Excellent
7,49,No,6,0,42.0,Fail,F,Average
5,52,Yes,4,6,36.0,Fail,F,Poor
7,75,Yes,9,5,64.0,Pass,D,Good
9,48,Yes,5,4,47.0,Fail,F,Average
8,53,Yes,6,4,48.0,Fail,F,Average
6,75,Yes,7,0,63.0,Pass,D,Good
4,49,No,5,5,31.0,Fail,F,Poor
6,62,Yes,5,0,46.0,Fail,F,Average
3,74,Yes,8,7,53.0,Pass,E,Average
6,94,Yes,7,7,86.0,Pass,B,Excellent
4,81,No,7,6,66.0,Pass,D,Good
2,74,No,6,2,53.0,Pass,E,Average
9,41,Yes,7,7,32.0,Fail,F,Poor
2,54,Yes,9,6,32.0,Fail,F,Poor
3,48,Yes,7,4,26.0,Fail,F,Poor
1,86,No,5,4,59.0,Pass,E,Average
7,56,Yes,7,8,45.0,Fail,F,Average
1,78,No,8,5,54.0,Pass,E,Average
9,91,Yes,4,5,89.0,Pass,B,Excellent
1,57,Yes,6,1,35.0,Fail,F,Poor
5,54,No,9,4,40.0,Fail,F,Poor
7,57,Yes,5,3,49.0,Fail,F,Average
3,63,No,7,9,46.0,Fail,F,Average
9,62,Yes,7,2,63.0,Pass,D,Good
8,51,No,7,8,43.0,Fail,F,Average
3,62,Yes,6,6,44.0,Fail,F,Average
5,60,Yes,9,3,48.0,Fail,F,Average
7,65,Yes,4,8,53.0,Pass,E,Average
4,47,Yes,8,8,32.0,Fail,F,Poor
5,69,Yes,9,6,58.0,Pass,E,Average
3,73,No,8,4,50.0,Pass,E,Average
9,41,No,9,8,39.0,Fail,F,Poor
9,44,Yes,5,6,41.0,Fail,F,Average
7,70,No,4,8,61.0,Pass,D,Good
2,72,No,4,2,49.0,Fail,F,Average
7,93,No,6,8,84.0,Pass,B,Excellent
7,43,No,9,0,32.0,Fail,F,Poor
5,45,Yes,7,4,32.0,Fail,F,Poor
9,62,No,4,1,60.0,Pass,D,Average
3,84,No,9,0,67.0,Pass,D,Good
4,58,Yes,7,2,46.0,Fail,F,Average
1,82,Yes,6,6,56.0,Pass,E,Average
6,84,Yes,9,2,74.0,Pass,C,Good
4,47,Yes,9,9,28.0,Fail,F,Poor
1,78,Yes,5,9,52.0,Pass,E,Average
2,52,Yes,9,8,28.0,Fail,F,Poor
3,40,Yes,5,2,18.0,Fail,F,Poor
9,45,Yes,7,5,45.0,Fail,F,Average
8,46,No,7,1,41.0,Fail,F,Average
4,66,No,6,9,48.0,Fail,F,Average
1,54,Yes,5,4,26.0,Fail,F,Poor
8,91,Yes,4,1,86.0,Pass,B,Excellent
4,73,No,8,6,56.0,Pass,E,Average
9,96,Yes,7,4,95.0,Pass,A,Excellent
4,62,No,8,8,47.0,Fail,F,Average
4,87,No,4,0,62.0,Pass,D,Good
9,88,No,9,1,87.0,Pass,B,Excellent
2,63,No,6,4,40.0,Fail,F,Poor
5,54,No,5,3,35.0,Fail,F,Poor
4,74,No,9,0,60.0,Pass,D,Average
9,43,Yes,8,6,41.0,Fail,F,Average
5,83,Yes,6,8,67.0,Pass,D,Good
9,76,Yes,4,0,70.0,Pass,C,Good
9,56,Yes,9,7,55.0,Pass,E,Average
2,70,Yes,7,8,54.0,Pass,E,Average
9,77,No,7,1,72.0,Pass,C,Good
3,49,No,6,0,26.0,Fail,F,Poor
4,93,Yes,7,5,77.0,Pass,C,Good
1,89,No,5,6,67.0,Pass,D,Good
1,66,Yes,6,1,39.0,Fail,F,Poor
1,81,No,6,4,54.0,Pass,E,Average
8,95,Yes,6,6,89.0,Pass,B,Excellent
5,45,Yes,4,0,28.0,Fail,F,Poor
5,91,No,8,9,80.0,Pass,B,Good
9,54,No,9,7,51.0,Pass,E,Average
3,43,Yes,8,4,23.0,Fail,F,Poor
3,96,No,9,2,79.0,Pass,C,Good
7,87,Yes,7,8,77.0,Pass,C,Good
9,93,Yes,5,2,89.0,Pass,B,Excellent
6,95,No,5,6,80.0,Pass,B,Good
2,79,Yes,7,9,57.0,Pass,E,Average
1,46,Yes,7,6,20.0,Fail,F,Poor
2,90,Yes,6,9,68.0,Pass,D,Good
1,97,No,5,7,71.0,Pass,C,Good
9,88,Yes,8,9,88.0,Pass,B,Excellent
8,92,Yes,7,7,85.0,Pass,B,Excellent
7,84,Yes,8,3,77.0,Pass,C,Good
3,86,Yes,9,0,66.0,Pass,D,Good
8,65,No,8,3,61.0,Pass,D,Good
2,97,Yes,5,5,74.0,Pass,C,Good
2,70,Yes,9,9,48.0,Fail,F,Average
3,41,No,8,5,18.0,Fail,F,Poor
7,67,No,6,5,59.0,Pass,E,Average
8,52,No,5,0,47.0,Fail,F,Average
7,57,No,6,9,52.0,Pass,E,Average
4,69,No,7,0,50.0,Pass,E,Average
5,94,Yes,9,6,77.0,Pass,C,Good
1,50,Yes,5,3,25.0,Fail,F,Poor
4,52,No,9,5,35.0,Fail,F,Poor
1,90,Yes,8,5,65.0,Pass,D,Good
1,63,No,7,8,40.0,Fail,F,Poor
1,96,Yes,5,1,70.0,Pass,C,Good
7,68,No,8,3,61.0,Pass,D,Good
7,95,No,8,3,89.0,Pass,B,Excellent
4,93,Yes,8,6,77.0,Pass,C,Good
2,44,No,8,0,22.0,Fail,F,Poor
3,74,Yes,8,4,55.0,Pass,E,Average
8,58,No,5,3,52.0,Pass,E,Average
8,94,No,6,1,88.0,Pass,B,Excellent
6,52,Yes,8,4,44.0,Fail,F,Average
9,44,No,7,8,39.0,Fail,F,Poor
9,83,Yes,5,7,80.0,Pass,B,Good
4,53,Yes,4,8,35.0,Fail,F,Poor
1,77,Yes,6,6,52.0,Pass,E,Average
1,61,Yes,7,9,34.0,Fail,F,Poor
5,48,Yes,8,6,33.0,Fail,F,Poor
2,88,No,5,1,64.0,Pass,D,Good
6,79,No,5,2,65.0,Pass,D,Good
7,65,Yes,8,9,55.0,Pass,E,Average
1,84,No,7,7,58.0,Pass,E,Average
6,44,Yes,5,1,29.0,Fail,F,Poor
8,68,No,9,6,65.0,Pass,D,Good
5,93,Yes,6,5,80.0,Pass,B,Good
7,61,No,7,9,55.0,Pass,E,Average
6,88,Yes,8,3,78.0,Pass,C,Good
4,42,No,7,3,22.0,Fail,F,Poor
7,67,Yes,9,2,53.0,Pass,E,Average
9,77,Yes,7,5,77.0,Pass,C,Good
7,53,No,4,2,41.0,Fail,F,Average
5,86,Yes,8,8,69.0,Pass,D,Good
7,53,Yes,6,3,47.0,Fail,F,Average
3,82,No,8,3,64.0,Pass,D,Good
2,50,No,4,1,28.0,Fail,F,Poor
5,48,Yes,8,1,35.0,Fail,F,Poor
4,77,Yes,8,6,63.0,Pass,D,Good
5,86,Yes,6,4,71.0,Pass,C,Good
8,83,Yes,4,2,78.0,Pass,C,Good
4,45,No,8,5,32.0,Fail,F,Poor
9,40,Yes,9,5,40.0,Fail,F,Poor
7,64,Yes,8,0,55.0,Pass,E,Average
7,55,No,5,2,42.0,Fail,F,Average
8,91,No,8,4,88.0,Pass,B,Excellent
6,54,Yes,6,6,43.0,Fail,F,Average
8,73,No,5,3,66.0,Pass,D,Good
3,56,No,9,7,33.0,Fail,F,Poor
1,42,No,9,2,12.0,Fail,F,Poor
6,42,Yes,9,5,32.0,Fail,F,Poor
1,76,Yes,4,5,48.0,Fail,F,Average
9,56,Yes,9,8,56.0,Pass,E,Average
2,94,No,7,3,73.0,Pass,C,Good
2,88,Yes,6,6,65.0,Pass,D,Good
7,91,Yes,4,9,83.0,Pass,B,Excellent
2,77,Yes,5,0,53.0,Pass,E,Average
8,40,No,7,0,39.0,Fail,F,Poor
6,46,Yes,4,1,32.0,Fail,F,Poor
7,65,Yes,6,3,55.0,Pass,E,Average
7,86,Yes,5,5,76.0,Pass,C,Good
6,78,Yes,6,3,69.0,Pass,D,Good
9,58,No,6,5,54.0,Pass,E,Average
9,91,Yes,5,1,89.0,Pass,B,Excellent
7,93,Yes,9,8,87.0,Pass,B,Excellent
9,69,No,8,2,66.0,Pass,D,Good
3,82,No,6,6,65.0,Pass,D,Good
3,94,No,9,0,71.0,Pass,C,Good
1,53,No,5,7,27.0,Fail,F,Poor
5,52,No,6,3,38.0,Fail,F,Poor
4,59,Yes,8,4,43.0,Fail,F,Average
2,65,No,5,6,38.0,Fail,F,Poor
9,66,No,4,2,59.0,Pass,E,Average
3,64,No,4,8,44.0,Fail,F,Average
8,48,Yes,9,8,39.0,Fail,F,Poor
6,80,Yes,4,7,67.0,Pass,D,Good
5,87,Yes,7,0,70.0,Pass,C,Good
1,51,No,6,1,24.0,Fail,F,Poor
4,49,Yes,6,1,31.0,Fail,F,Poor
3,45,No,5,2,24.0,Fail,F,Poor
1,89,No,7,1,61.0,Pass,D,Good
5,73,Yes,6,0,59.0,Pass,E,Average
6,98,Yes,5,4,87.0,Pass,B,Excellent
2,91,Yes,8,5,68.0,Pass,D,Good
3,80,No,6,6,62.0,Pass,D,Good
4,45,Yes,6,6,27.0,Fail,F,Poor
9,41,Yes,8,1,36.0,Fail,F,Poor
5,54,Yes,8,6,43.0,Fail,F,Average
4,56,Yes,6,1,35.0,Fail,F,Poor
2,55,No,8,1,29.0,Fail,F,Poor
6,67,No,5,5,56.0,Pass,E,Average
2,60,Yes,6,5,41.0,Fail,F,Average
7,47,No,6,7,37.0,Fail,F,Poor
3,49,No,4,4,26.0,Fail,F,Poor
9,49,No,9,4,46.0,Fail,F,Average
5,89,Yes,6,9,75.0,Pass,C,Good
8,49,No,4,0,40.0,Fail,F,Poor
6,48,Yes,8,3,36.0,Fail,F,Poor
8,67,No,9,0,62.0,Pass,D,Good
3,63,Yes,9,9,47.0,Fail,F,Average
3,58,No,8,4,39.0,Fail,F,Poor
5,72,No,5,7,57.0,Pass,E,Average
3,43,Yes,4,0,20.0,Fail,F,Poor
8,95,Yes,6,2,87.0,Pass,B,Excellent
8,42,No,4,0,31.0,Fail,F,Poor
2,81,Yes,8,5,57.0,Pass,E,Average
4,51,Yes,8,9,37.0,Fail,F,Poor
1,57,Yes,5,0,29.0,Fail,F,Poor
4,62,Yes,9,9,48.0,Fail,F,Average
4,59,No,9,2,41.0,Fail,F,Average
9,45,Yes,8,4,43.0,Fail,F,Average
3,92,No,4,4,70.0,Pass,C,Good
2,73,No,9,1,54.0,Pass,E,Average
9,81,Yes,6,2,77.0,Pass,C,Good
9,41,Yes,6,8,40.0,Fail,F,Poor
1,69,Yes,4,0,39.0,Fail,F,Poor
6,48,Yes,5,0,38.0,Fail,F,Poor
8,66,No,6,1,61.0,Pass,D,Good
3,81,No,4,7,59.0,Pass,E,Average
9,73,Yes,4,5,68.0,Pass,D,Good
2,79,No,8,3,59.0,Pass,E,Average
6,63,Yes,9,6,55.0,Pass,E,Average
1,88,No,8,5,63.0,Pass,D,Good
7,56,No,9,8,47.0,Fail,F,Average
3,68,No,5,5,49.0,Fail,F,Average
7,75,Yes,5,1,64.0,Pass,D,Good
4,89,Yes,5,2,72.0,Pass,C,Good
9,51,No,4,8,46.0,Fail,F,Average
5,70,Yes,4,6,55.0,Pass,E,Average
3,88,Yes,8,5,73.0,Pass,C,Good
8,48,No,6,4,41.0,Fail,F,Average
6,58,Yes,9,2,50.0,Pass,E,Average
2,85,Yes,9,3,61.0,Pass,D,Good
8,56,No,9,4,52.0,Pass,E,Average
7,41,No,7,6,31.0,Fail,F,Poor
6,79,No,5,1,66.0,Pass,D,Good
1,44,Yes,9,7,16.0,Fail,F,Poor
9,98,Yes,8,9,93.0,Pass,A,Excellent
3,78,No,9,5,59.0,Pass,E,Average
5,93,No,4,9,78.0,Pass,C,Good
7,87,Yes,8,2,79.0,Pass,C,Good
7,55,Yes,8,1,50.0,Pass,E,Average
3,56,Yes,8,7,38.0,Fail,F,Poor
4,93,No,7,3,80.0,Pass,B,Good
7,66,No,7,6,58.0,Pass,E,Average
8,46,No,9,6,44.0,Fail,F,Average
2,91,No,5,9,70.0,Pass,C,Good
9,47,Yes,9,8,45.0,Fail,F,Average
7,47,No,9,9,40.0,Fail,F,Poor
8,62,No,9,7,57.0,Pass,E,Average
6,71,Yes,4,7,61.0,Pass,D,Good
6,82,No,8,6,72.0,Pass,C,Good
4,57,No,5,4,36.0,Fail,F,Poor
5,77,Yes,5,8,61.0,Pass,D,Good
9,93,Yes,8,6,90.0,Pass,A,Excellent
1,51,Yes,5,2,22.0,Fail,F,Poor
4,54,No,8,5,35.0,Fail,F,Poor
7,67,No,5,2,59.0,Pass,E,Average
9,94,No,9,5,89.0,Pass,B,Excellent
6,77,No,4,7,66.0,Pass,D,Good
8,89,No,5,8,88.0,Pass,B,Excellent
9,95,No,5,1,91.0,Pass,A,Excellent
4,70,Yes,6,5,53.0,Pass,E,Average
1,91,No,4,2,64.0,Pass,D,Good
8,48,No,9,6,40.0,Fail,F,Poor
2,47,Yes,4,3,24.0,Fail,F,Poor
1,85,Yes,4,4,59.0,Pass,E,Average
7,58,No,5,9,49.0,Fail,F,Average
9,90,Yes,7,5,85.0,Pass,B,Excellent
9,47,No,5,7,47.0,Fail,F,Average
3,73,Yes,8,1,54.0,Pass,E,Average
6,96,No,6,3,82.0,Pass,B,Excellent
7,43,Yes,4,3,31.0,Fail,F,Poor
9,70,Yes,8,5,67.0,Pass,D,Good
2,77,No,9,3,58.0,Pass,E,Average
8,42,No,8,4,36.0,Fail,F,Poor
7,74,Yes,7,4,66.0,Pass,D,Good
4,58,Yes,4,7,39.0,Fail,F,Poor
2,82,Yes,5,3,61.0,Pass,D,Good
8,68,Yes,4,5,64.0,Pass,D,Good
5,49,No,6,6,31.0,Fail,F,Poor
6,51,Yes,4,7,39.0,Fail,F,Poor
7,85,Yes,8,8,78.0,Pass,C,Good
1,69,No,8,9,43.0,Fail,F,Average
8,69,No,5,7,62.0,Pass,D,Good
4,99,No,5,3,80.0,Pass,B,Good
9,57,No,5,3,51.0,Pass,E,Average
1,63,No,9,9,40.0,Fail,F,Poor
2,71,No,6,4,48.0,Fail,F,Average
6,48,Yes,9,2,38.0,Fail,F,Poor
1,86,Yes,9,1,61.0,Pass,D,Good
4,63,Yes,9,1,42.0,Fail,F,Average
8,65,No,4,8,57.0,Pass,E,Average
5,42,No,7,7,26.0,Fail,F,Poor
9,62,Yes,4,5,58.0,Pass,E,Average
6,50,Yes,5,8,40.0,Fail,F,Poor
1,49,No,6,4,26.0,Fail,F,Poor
6,89,No,9,9,78.0,Pass,C,Good
6,75,Yes,4,0,62.0,Pass,D,Good
6,99,Yes,8,7,90.0,Pass,A,Excellent
8,52,Yes,9,2,50.0,Pass,E,Average
6,68,Yes,4,8,57.0,Pass,E,Average
2,98,No,4,2,74.0,Pass,C,Good
4,92,Yes,4,0,74.0,Pass,C,Good
5,52,Yes,9,0,40.0,Fail,F,Poor
4,96,No,4,5,81.0,Pass,B,Excellent
2,65,Yes,5,3,45.0,Fail,F,Average
7,59,No,8,9,50.0,Pass,E,Average
2,44,No,6,3,17.0,Fail,F,Poor
1,59,Yes,7,4,31.0,Fail,F,Poor
5,53,Yes,9,2,40.0,Fail,F,Poor
1,84,No,8,1,61.0,Pass,D,Good
1,53,No,5,9,26.0,Fail,F,Poor
1,47,No,8,7,20.0,Fail,F,Poor
6,87,Yes,6,6,73.0,Pass,C,Good
9,52,Yes,9,9,55.0,Pass,E,Average
5,54,Yes,5,1,35.0,Fail,F,Poor
9,90,Yes,9,8,90.0,Pass,A,Excellent
9,40,No,5,7,36.0,Fail,F,Poor
1,61,Yes,9,3,38.0,Fail,F,Poor
8,73,Yes,7,4,65.0,Pass,D,Good
1,89,No,6,9,66.0,Pass,D,Good
8,90,Yes,7,5,88.0,Pass,B,Excellent
1,79,Yes,4,3,53.0,Pass,E,Average
8,94,No,7,4,90.0,Pass,A,Excellent
6,65,No,5,0,50.0,Pass,E,Average
9,53,Yes,9,6,49.0,Fail,F,Average
1,97,Yes,5,8,71.0,Pass,C,Good
9,80,Yes,4,2,72.0,Pass,C,Good
1,47,No,5,5,21.0,Fail,F,Poor
3,88,No,9,8,73.0,Pass,C,Good
1,94,Yes,9,3,68.0,Pass,D,Good
3,94,Yes,7,5,74.0,Pass,C,Good
2,95,Yes,6,2,72.0,Pass,C,Good
2,55,Yes,8,8,38.0,Fail,F,Poor
9,81,No,7,6,78.0,Pass,C,Good
8,60,No,4,6,55.0,Pass,E,Average
1,49,Yes,8,3,24.0,Fail,F,Poor
4,96,No,5,5,72.0,Pass,C,Good
1,64,No,7,7,38.0,Fail,F,Poor
1,95,Yes,8,5,73.0,Pass,C,Good
4,77,Yes,7,5,60.0,Pass,D,Average
2,61,Yes,5,3,38.0,Fail,F,Poor
3,88,Yes,9,7,74.0,Pass,C,Good
9,87,No,7,9,86.0,Pass,B,Excellent
2,86,Yes,4,7,62.0,Pass,D,Good
4,93,Yes,8,8,80.0,Pass,B,Good
1,85,Yes,8,5,62.0,Pass,D,Good
2,43,Yes,8,1,22.0,Fail,F,Poor
5,43,No,7,3,28.0,Fail,F,Poor
1,69,Yes,5,3,41.0,Fail,F,Average
7,41,Yes,7,7,34.0,Fail,F,Poor
4,68,No,7,4,52.0,Pass,E,Average
6,82,Yes,9,3,71.0,Pass,C,Good
8,75,Yes,8,7,68.0,Pass,D,Good
6,60,Yes,5,2,47.0,Fail,F,Average
2,99,No,6,1,73.0,Pass,C,Good
1,60,Yes,5,3,33.0,Fail,F,Poor
8,87,Yes,7,0,83.0,Pass,B,Excellent
8,60,Yes,4,0,48.0,Fail,F,Average
9,43,No,5,4,39.0,Fail,F,Poor
6,40,Yes,8,0,29.0,Fail,F,Poor
1,65,Yes,4,3,36.0,Fail,F,Poor
9,95,Yes,6,7,94.0,Pass,A,Excellent
3,90,No,6,7,73.0,Pass,C,Good
6,41,No,4,1,28.0,Fail,F,Poor
9,48,Yes,6,2,49.0,Fail,F,Average
3,94,Yes,4,2,73.0,Pass,C,Good
5,96,No,7,0,83.0,Pass,B,Excellent
5,84,Yes,4,2,73.0,Pass,C,Good
7,57,No,7,7,50.0,Pass,E,Average
4,87,No,8,5,74.0,Pass,C,Good
4,87,No,8,4,71.0,Pass,C,Good
7,96,Yes,6,9,92.0,Pass,A,Excellent
9,81,No,9,8,78.0,Pass,C,Good
4,80,No,9,6,64.0,Pass,D,Good
4,50,Yes,4,5,37.0,Fail,F,Poor
6,64,Yes,7,4,49.0,Fail,F,Average
6,65,Yes,8,4,53.0,Pass,E,Average
7,97,No,8,9,95.0,Pass,A,Excellent
1,75,No,8,8,50.0,Pass,E,Average
3,81,Yes,6,9,62.0,Pass,D,Good
9,74,No,8,5,74.0,Pass,C,Good
6,77,Yes,9,3,70.0,Pass,C,Good
6,42,Yes,5,3,29.0,Fail,F,Poor
5,98,Yes,6,3,81.0,Pass,B,Excellent
3,80,Yes,4,5,58.0,Pass,E,Average
5,74,Yes,5,0,57.0,Pass,E,Average
1,89,No,6,8,61.0,Pass,D,Good
3,79,No,6,1,56.0,Pass,E,Average
4,61,Yes,7,1,44.0,Fail,F,Average
5,47,No,5,4,30.0,Fail,F,Poor
9,54,No,5,3,53.0,Pass,E,Average
3,46,No,5,4,21.0,Fail,F,Poor
1,58,No,8,6,35.0,Fail,F,Poor
6,79,Yes,9,9,77.0,Pass,C,Good
7,81,No,8,1,72.0,Pass,C,Good
8,56,No,9,5,52.0,Pass,E,Average
1,40,No,4,3,15.0,Fail,F,Poor
4,84,No,9,1,67.0,Pass,D,Good
5,68,No,4,0,55.0,Pass,E,Average
2,97,Yes,9,7,73.0,Pass,C,Good
1,52,Yes,4,4,25.0,Fail,F,Poor
8,95,Yes,8,9,90.0,Pass,A,Excellent
6,87,Yes,9,1,74.0,Pass,C,Good
5,68,Yes,7,7,53.0,Pass,E,Average
9,80,No,9,2,79.0,Pass,C,Good
2,81,No,4,6,59.0,Pass,E,Average
8,45,Yes,6,1,40.0,Fail,F,Poor
9,44,Yes,8,6,39.0,Fail,F,Poor
1,73,Yes,7,3,49.0,Fail,F,Average
7,50,No,6,9,41.0,Fail,F,Average
8,48,No,6,0,39.0,Fail,F,Poor
3,77,No,8,4,57.0,Pass,E,Average
4,79,No,9,3,66.0,Pass,D,Good
3,80,No,5,7,59.0,Pass,E,Average
7,48,No,7,0,40.0,Fail,F,Poor
9,47,Yes,9,1,47.0,Fail,F,Average
3,83,No,8,4,65.0,Pass,D,Good
6,97,Yes,5,9,86.0,Pass,B,Excellent
8,79,Yes,8,9,75.0,Pass,C,Good
6,42,No,8,1,30.0,Fail,F,Poor
2,52,No,6,0,26.0,Fail,F,Poor
7,58,No,9,5,49.0,Fail,F,Average
2,73,No,8,9,52.0,Pass,E,Average
2,71,No,9,3,47.0,Fail,F,Average
2,88,No,5,4,64.0,Pass,D,Good
1,55,No,6,2,28.0,Fail,F,Poor
1,75,No,5,9,48.0,Fail,F,Average
7,57,Yes,5,5,47.0,Fail,F,Average
5,53,Yes,6,3,37.0,Fail,F,Poor
3,69,No,9,5,54.0,Pass,E,Average
1,41,Yes,5,4,18.0,Fail,F,Poor
6,52,No,4,1,37.0,Fail,F,Poor
1,66,Yes,9,3,41.0,Fail,F,Average
9,98,Yes,8,1,96.0,Pass,A,Excellent
2,92,No,6,4,69.0,Pass,D,Good
7,56,No,9,5,48.0,Fail,F,Average
6,70,Yes,4,4,59.0,Pass,E,Average
6,54,Yes,4,1,39.0,Fail,F,Poor
5,96,No,4,9,80.0,Pass,B,Good
4,59,Yes,4,7,38.0,Fail,F,Poor
4,44,No,7,5,26.0,Fail,F,Poor
3,46,Yes,6,8,27.0,Fail,F,Poor
8,57,No,5,2,50.0,Pass,E,Average
7,95,Yes,6,3,89.0,Pass,B,Excellent
9,50,No,6,7,45.0,Fail,F,Average
1,71,No,6,6,42.0,Fail,F,Average
7,89,No,4,7,80.0,Pass,B,Good
4,66,Yes,4,8,48.0,Fail,F,Average
7,65,No,7,7,59.0,Pass,E,Average
1,76,Yes,9,7,53.0,Pass,E,Average
5,84,No,6,5,72.0,Pass,C,Good
3,67,No,8,1,46.0,Fail,F,Average
5,89,No,9,6,75.0,Pass,C,Good
4,41,Yes,7,3,25.0,Fail,F,Poor
2,59,Yes,4,2,36.0,Fail,F,Poor
4,43,Yes,6,3,24.0,Fail,F,Poor
3,52,No,4,3,31.0,Fail,F,Poor
1,63,Yes,9,2,39.0,Fail,F,Poor
8,87,No,5,8,81.0,Pass,B,Excellent
4,97,No,4,1,81.0,Pass,B,Excellent
5,79,No,7,0,63.0,Pass,D,Good
3,84,Yes,9,4,66.0,Pass,D,Good
5,94,Yes,8,4,80.0,Pass,B,Good
4,68,No,8,8,52.0,Pass,E,Average
1,97,No,8,3,68.0,Pass,D,Good
3,75,Yes,6,4,57.0,Pass,E,Average
8,41,No,8,5,37.0,Fail,F,Poor
7,80,No,6,9,68.0,Pass,D,Good
2,57,No,9,6,35.0,Fail,F,Poor
1,88,No,9,8,65.0,Pass,D,Good
3,47,Yes,4,5,28.0,Fail,F,Poor
5,97,No,8,0,82.0,Pass,B,Excellent
1,54,Yes,7,7,29.0,Fail,F,Poor
3,80,Yes,9,1,62.0,Pass,D,Good
3,56,Yes,5,8,35.0,Fail,F,Poor
5,62,Yes,5,6,51.0,Pass,E,Average
3,41,No,9,6,22.0,Fail,F,Poor
9,45,No,4,9,42.0,Fail,F,Average
1,68,No,5,9,45.0,Fail,F,Average
4,66,Yes,5,4,48.0,Fail,F,Average
4,76,Yes,4,7,61.0,Pass,D,Good
1,88,Yes,4,9,59.0,Pass,E,Average
2,73,No,4,0,50.0,Pass,E,Average
1,57,No,7,2,33.0,Fail,F,Poor
6,81,No,4,8,65.0,Pass,D,Good
3,49,Yes,4,0,26.0,Fail,F,Poor
7,77,Yes,4,7,69.0,Pass,D,Good
5,98,No,9,5,87.0,Pass,B,Excellent
9,83,Yes,8,9,85.0,Pass,B,Excellent
7,56,Yes,9,4,46.0,Fail,F,Average
4,98,No,8,5,82.0,Pass,B,Excellent
5,52,Yes,7,4,36.0,Fail,F,Poor
5,91,Yes,7,8,77.0,Pass,C,Good
5,99,No,5,1,85.0,Pass,B,Excellent
9,87,Yes,9,9,85.0,Pass,B,Excellent
3,81,Yes,8,5,62.0,Pass,D,Good
6,66,Yes,7,3,54.0,Pass,E,Average
8,92,Yes,7,2,89.0,Pass,B,Excellent
9,41,No,9,4,35.0,Fail,F,Poor
7,73,No,5,1,65.0,Pass,D,Good
3,70,Yes,4,2,52.0,Pass,E,Average
1,62,No,6,6,37.0,Fail,F,Poor
4,46,No,5,0,27.0,Fail,F,Poor
6,77,No,6,1,60.0,Pass,D,Average
3,72,Yes,5,2,52.0,Pass,E,Average
1,51,Yes,5,9,28.0,Fail,F,Poor
6,84,No,4,6,72.0,Pass,C,Good
1,51,No,7,3,23.0,Fail,F,Poor
9,58,No,8,7,59.0,Pass,E,Average
1,48,No,5,7,20.0,Fail,F,Poor
6,49,Yes,4,0,38.0,Fail,F,Poor
1,56,No,6,4,31.0,Fail,F,Poor
7,89,Yes,9,0,81.0,Pass,B,Excellent
3,79,Yes,9,6,66.0,Pass,D,Good
6,78,Yes,7,3,68.0,Pass,D,Good
7,80,Yes,9,7,75.0,Pass,C,Good
1,49,Yes,5,7,24.0,Fail,F,Poor
1,51,Yes,6,8,26.0,Fail,F,Poor
5,54,Yes,5,5,39.0,Fail,F,Poor
6,70,No,9,6,61.0,Pass,D,Good
9,54,Yes,8,6,52.0,Pass,E,Average
1,67,No,9,4,38.0,Fail,F,Poor
4,43,No,8,6,25.0,Fail,F,Poor
8,75,No,9,8,73.0,Pass,C,Good
9,94,No,7,3,93.0,Pass,A,Excellent
3,40,No,6,1,16.0,Fail,F,Poor
2,97,Yes,8,7,75.0,Pass,C,Good
